path,cluster,category,confidence,gt_folder,dest
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2097.heic,1,koleksi_biologi,0.2574586272239685,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2097_3696.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2099.heic,1,koleksi_biologi,0.25746455788612366,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2099_698.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2100.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2100_4737.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2101.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2101_854.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2102.heic,1,koleksi_biologi,0.257375031709671,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2102_8164.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2103.heic,1,koleksi_biologi,0.25718948245048523,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2103_5855.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2104.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2104_7392.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2105.heic,1,koleksi_biologi,0.25746414065361023,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2105_6528.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2106.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2106_5249.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2107.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2107_5172.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2108.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2108_1707.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2109.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2109_5791.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2110.heic,1,koleksi_biologi,0.25746431946754456,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2110_9925.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2111.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2111_5535.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2112.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2112_4931.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2113.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2113_3510.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2114.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2114_202.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2115.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2115_4218.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2116.heic,1,koleksi_biologi,0.2574622929096222,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2116_8958.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2117.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2117_4389.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2118.heic,1,koleksi_biologi,0.2574617564678192,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2118_2327.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2119.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2119_8004.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2120.heic,1,koleksi_biologi,0.25746452808380127,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2120_2931.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2121.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2121_7777.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2122.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2122_197.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2123.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2123_7125.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2124.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2124_1930.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2125.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2125_6287.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2126.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2126_8800.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2127.heic,1,koleksi_biologi,0.2574499845504761,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2127_9339.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2128.heic,1,koleksi_biologi,0.2574600577354431,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2128_4282.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2129.heic,1,koleksi_biologi,0.25746312737464905,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2129_2511.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2130.heic,1,koleksi_biologi,0.25745803117752075,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2130_9986.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2131.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2131_659.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2132.heic,1,koleksi_biologi,0.25746458768844604,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2132_2811.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2133.heic,1,koleksi_biologi,0.25746455788612366,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2133_7098.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2134.heic,1,koleksi_biologi,0.25746455788612366,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2134_6546.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2135.heic,1,koleksi_biologi,0.25745898485183716,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2135_9561.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2136.heic,1,koleksi_biologi,0.2574617266654968,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2136_1986.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2137.heic,1,koleksi_biologi,0.25746452808380127,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2137_8338.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2138.heic,1,koleksi_biologi,0.2574640214443207,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2138_2911.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2377.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2377_1734.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2378.HEIC,7,koleksi_numismatik,0.25811827182769775,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2378_1843.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2379.HEIC,7,koleksi_numismatik,0.2582189738750458,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2379_8680.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2380.HEIC,7,koleksi_numismatik,0.2582190930843353,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2380_2976.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2381.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2381_1959.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2382.HEIC,7,koleksi_numismatik,0.2582191526889801,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2382_5759.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2383.HEIC,7,koleksi_numismatik,0.258217990398407,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2383_6694.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2384.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2384_2385.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2385.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2385_4736.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2386.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2386_1802.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2387.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2387_8155.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2388.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2388_8120.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2389.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2389_6616.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2390.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2390_5534.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2391.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2391_4061.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2392.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2392_262.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2393.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2393_6287.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2394.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2394_8815.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2395.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2395_9208.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2396.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2396_2049.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2397.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2397_5423.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2398.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2398_4548.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2399.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2399_3108.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2400.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2400_7158.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2401.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2401_7400.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2402.HEIC,7,koleksi_numismatik,0.2582191526889801,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2402_3170.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2403.HEIC,7,koleksi_numismatik,0.2582191526889801,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2403_9874.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2404.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2404_2255.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2405.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2405_1154.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2406.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2406_4499.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2407.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2407_6295.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2408.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2408_6197.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2409.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2409_9888.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2410.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2410_1648.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2411.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2411_5539.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2412.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2412_9637.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2413.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2413_4199.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2414.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2414_8445.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2415.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2415_2557.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2416.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2416_5592.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2417.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2417_98.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2418.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2418_2200.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2419.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2419_2961.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2420.HEIC,7,koleksi_numismatik,0.25821182131767273,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2420_4973.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2421.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2421_4433.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2422.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2422_2869.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2423.HEIC,7,koleksi_numismatik,0.2582191526889801,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2423_956.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2424.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2424_8352.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2425.HEIC,7,koleksi_numismatik,0.2582191824913025,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2425_5699.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2426.HEIC,7,koleksi_numismatik,0.2582189440727234,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_07__koleksi_numismatik/IMG_2426_6944.HEIC
