path,cluster,category,gt_folder,dest
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2379.HEIC,18,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_18__?/IMG_2379.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2380.HEIC,18,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_18__?/IMG_2380.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2381.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2381.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2382.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2382.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2383.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2383.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2384.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2384.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2385.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2385.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2386.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2386.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2387.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2387.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2388.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2388.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2389.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2389.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2390.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2390.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2391.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2391.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2392.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2392.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2393.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2393.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2394.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2394.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2395.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2395.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2396.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2396.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2397.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2397.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2398.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2398.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2399.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2399.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2400.HEIC,4,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_04__?/IMG_2400.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2401.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2401.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2402.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2402.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2403.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2403.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2404.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2404.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2405.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2405.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2406.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2406.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2407.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2407.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2408.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2408.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2409.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2409.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2410.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2410.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2411.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2411.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2412.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2412.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2413.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2413.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2414.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2414.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2415.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2415.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2416.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2416.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2417.HEIC,3,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_03__?/IMG_2417.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2418.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2418.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2419.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2419.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2420.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2420.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2421.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2421.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2422.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2422.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2423.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2423.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2424.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2424.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2425.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2425.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2426.HEIC,6,?,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_06__?/IMG_2426.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2714.heic,-1,noise,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2714_6016.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2715.heic,-1,noise,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2715_3335.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2716.heic,-1,noise,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2716_8038.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2717.heic,-1,noise,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2717_4873.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2718.heic,-1,noise,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2718_1481.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2719.heic,-1,noise,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2719_6305.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2720.heic,-1,noise,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2720.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2721.heic,-1,noise,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2721.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2722.heic,-1,noise,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2722.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2723.heic,30,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_30__?/IMG_2723.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2724.heic,30,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_30__?/IMG_2724.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2725.heic,30,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_30__?/IMG_2725.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2726.heic,30,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_30__?/IMG_2726.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2728.heic,21,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_21__?/IMG_2728.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2729.heic,21,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_21__?/IMG_2729.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2730.heic,-1,noise,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2730.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2731.heic,21,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_21__?/IMG_2731.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2732.heic,21,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_21__?/IMG_2732.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2733.heic,21,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_21__?/IMG_2733.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2734.heic,21,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_21__?/IMG_2734.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2735.heic,31,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_31__?/IMG_2735.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2736.heic,31,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_31__?/IMG_2736.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2737.heic,31,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_31__?/IMG_2737.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2738.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2738_3451.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2739.heic,21,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_21__?/IMG_2739.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2740.heic,21,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_21__?/IMG_2740.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2741.heic,21,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_21__?/IMG_2741.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2742.heic,21,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_21__?/IMG_2742.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2743.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2743_54.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2744.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2744_7643.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2745.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2745.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2746.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2746.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2747.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2747.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2748.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2748_3462.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2749.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2749_832.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2750.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2750_5954.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2751.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2751_8519.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2752.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2752_7221.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2753.heic,33,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_33__?/IMG_2753_3310.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2754.heic,33,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_33__?/IMG_2754_3300.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2755.heic,33,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_33__?/IMG_2755_6722.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2756.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2756_7218.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2757.heic,31,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_31__?/IMG_2757.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2758.heic,31,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_31__?/IMG_2758.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2759.heic,31,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_31__?/IMG_2759.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2760.heic,31,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_31__?/IMG_2760.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2761.heic,31,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_31__?/IMG_2761.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2762.heic,10,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_10__?/IMG_2762.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2763.heic,10,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_10__?/IMG_2763.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2764.heic,21,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_21__?/IMG_2764.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2765.heic,21,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_21__?/IMG_2765.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2766.heic,31,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_31__?/IMG_2766.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2767.heic,31,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_31__?/IMG_2767.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2768.heic,32,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_32__?/IMG_2768_7776.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2769.heic,22,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_22__?/IMG_2769.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2770.heic,22,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_22__?/IMG_2770.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2771.heic,22,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_22__?/IMG_2771.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2772.heic,22,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_22__?/IMG_2772.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2773.heic,22,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_22__?/IMG_2773.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2774.heic,22,?,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/cluster_22__?/IMG_2774.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi kesenian/IMG_2588.heic,-1,noise,koleksi kesenian,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2588_3675.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi kesenian/IMG_2589.heic,-1,noise,koleksi kesenian,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2589_3054.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi kesenian/IMG_2590.heic,-1,noise,koleksi kesenian,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_hdbscan/noise/IMG_2590_7970.heic
