path,cluster,category,gt_folder,dest
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2118.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2118.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2119.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2119.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2120.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2120.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2121.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2121.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2122.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2122.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2123.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2123.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2124.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2124.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2125.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2125.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2126.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2126.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2127.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2127.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2128.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2128.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2129.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2129.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2130.heic,1,koleksi teknologika,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_01__koleksi_teknologika/IMG_2130.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2131.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2131.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2132.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2132.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2133.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2133.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2134.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2134.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2135.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2135.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2136.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2136.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2137.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2137.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2138.heic,1,koleksi teknologika,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_01__koleksi_teknologika/IMG_2138.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2377.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2377_7973.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2378.HEIC,1,koleksi teknologika,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_01__koleksi_teknologika/IMG_2378.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2379.HEIC,1,koleksi teknologika,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_01__koleksi_teknologika/IMG_2379.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2380.HEIC,1,koleksi teknologika,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_01__koleksi_teknologika/IMG_2380.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2381.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2381_8577.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2382.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2382.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2383.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2383.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2384.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2384.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2385.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2385.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2386.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2386.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2387.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2387.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2388.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2388.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2389.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2389.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2390.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2390.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2391.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2391.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2392.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2392.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2393.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2393.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2394.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2394.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2395.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2395.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2396.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2396.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2397.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2397.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2398.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2398.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2399.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2399.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2400.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2400.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2401.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2401_8070.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2402.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2402_8666.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2403.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2403_8609.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2404.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2404_6490.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2405.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2405_3600.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2406.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2406_6783.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2407.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2407_9146.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2408.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2408_4971.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2409.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2409_1205.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2410.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2410_1990.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2411.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2411_5299.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2412.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2412_3572.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2413.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2413_5975.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2414.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2414_6320.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2415.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2415_4380.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2416.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2416_4757.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2417.HEIC,7,koleksi numismatik,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_07__koleksi_numismatik/IMG_2417_2713.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2418.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2418.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2419.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2419.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2420.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2420.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2421.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2421.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2422.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2422.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2423.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2423.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2424.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2424.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2425.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2425.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi numismatik/IMG_2426.HEIC,3,koleksi naskah kuno,koleksi numismatik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2426.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2714.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2714.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2715.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2715.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2716.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2716.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2717.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2717.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2718.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2718.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2719.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2719.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2720.heic,3,koleksi naskah kuno,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2720.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2721.heic,3,koleksi naskah kuno,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2721.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2722.heic,3,koleksi naskah kuno,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2722.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2723.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2723.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2724.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2724.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2725.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2725.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2726.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2726.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2728.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2728.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2729.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2729.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2730.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2730.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2731.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2731.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2732.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2732.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2733.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2733.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2734.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2734.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2735.heic,1,koleksi teknologika,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_01__koleksi_teknologika/IMG_2735.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2736.heic,1,koleksi teknologika,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_01__koleksi_teknologika/IMG_2736.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2737.heic,1,koleksi teknologika,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_01__koleksi_teknologika/IMG_2737.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2738.heic,1,koleksi teknologika,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_01__koleksi_teknologika/IMG_2738.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2739.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2739.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2740.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2740.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2741.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2741.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi teknologika/IMG_2742.heic,8,koleksi etnografi,koleksi teknologika,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_08__koleksi_etnografi/IMG_2742.heic
